IDPdv;Ciudad;Depto;Cadena;Canal;SubCanal;Tipologia;Regional;Formato;DiaEntregaPedidoNombre;Lat;Lon
1614227;Santiago De Cali;VALLE DEL CAUCA;Grupo Comercial exito;Mt;Ka;SUPERP;Pacifico;Superinter;;3,399039984;-76,57649994
1614228;Pereira;RISARALDA;Grupo Comercial exito;Mt;Ka;SUPERP;Eje Cafetero;Superinter;;4,781290054;-75,71240234
1614229;Armenia;QUINDIO;Grupo Comercial exito;Mt;Ka;SUPERP;Eje Cafetero;Superinter;;4,499499798;-75,72489929
1614230;Santiago De Cali;VALLE DEL CAUCA;Grupo Comercial exito;Mt;Ka;SUPERP;Pacifico;Superinter;;3,399039984;-76,57649994
1614231;Manizales;CALDAS;Grupo Comercial exito;Mt;Ka;SUPERP;Eje Cafetero;Superinter;;5,083429813;-75,50730133
1614232;Manizales;CALDAS;Grupo Comercial exito;Mt;Ka;SUPERP;Eje Cafetero;Superinter;;5,083429813;-75,50730133
1614233;Manizales;CALDAS;Grupo Comercial exito;Mt;Ka;SUPERP;Eje Cafetero;Superinter;;5,083429813;-75,50730133
1614234;Manizales;CALDAS;Grupo Comercial exito;Mt;Ka;SUPERP;Eje Cafetero;Superinter;;5,083429813;-75,50730133
1614235;Villa De San Diego De Ubate;CUNDINAMARCA;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;5,316080093;-73,82009888
1614236;Bogota;BOGOTA D.C;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;4,316110134;-74,18109894
1614237;Bogota;BOGOTA D.C;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;4,316110134;-74,18109894
1614238;Bogota;BOGOTA D.C;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;4,316110134;-74,18109894
1614239;Bogota;BOGOTA D.C;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;4,316110134;-74,18109894
1614240;Bogota;BOGOTA D.C;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;4,316110134;-74,18109894
1614241;Chiquinquira;BOYACA;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;5,622489929;-73,80419922
1614242;Bogota;BOGOTA D.C;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;4,316110134;-74,18109894
1614243;Ibague;TOLIMA;Colsubsidio;Mt;Ka;SUPERP;Centro;Colsubsidio;;4,451920033;-75,25260162
1614244;Bogota;BOGOTA D.C;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;4,316110134;-74,18109894
1614245;Bogota;BOGOTA D.C;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;4,316110134;-74,18109894
1614246;Zipaquira;CUNDINAMARCA;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;5,046189785;-74,02310181
1614247;Soacha;CUNDINAMARCA;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;4,53760004;-74,22989655
1614248;Girardot;CUNDINAMARCA;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;4,338150024;-74,81140137
1614249;Bogota;BOGOTA D.C;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;4,316110134;-74,18109894
1614250;Bogota;BOGOTA D.C;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;4,316110134;-74,18109894
1614251;Bogota;BOGOTA D.C;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;4,316110134;-74,18109894
1614252;Bogota;BOGOTA D.C;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;4,316110134;-74,18109894
1614253;Soacha;CUNDINAMARCA;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;4,53760004;-74,22989655
1614254;Pereira;RISARALDA;Colsubsidio;Mt;Ka;SUPERP;Eje Cafetero;Colsubsidio;;4,781290054;-75,71240234
1614255;Manizales;CALDAS;Grupo Comercial exito;Mt;Ka;SUPERP;Eje Cafetero;Superinter;;5,083429813;-75,50730133
1614256;Manizales;CALDAS;Grupo Comercial exito;Mt;Ka;SUPERP;Eje Cafetero;Superinter;;5,083429813;-75,50730133
1614257;Villamaria;CALDAS;Grupo Comercial exito;Mt;Ka;SUPERP;Eje Cafetero;Superinter;;4,940209866;-75,43540192
1614258;Chinchina;CALDAS;Grupo Comercial exito;Mt;Ka;SUPERP;Eje Cafetero;Superinter;;4,987120152;-75,667099
1614259;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614260;Rionegro;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;SUPERP;Antioquia-Choco;Surtimax;;11,24300003;-72,95880127
1614261;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614262;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614263;Mosquera;CUNDINAMARCA;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;8,584699631;-75,95059967
1614264;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614265;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614266;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP BASIC;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614267;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614268;La Ceja;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;SUPERP;Antioquia-Choco;Surtimax;;5,992519855;-75,43090057
1614269;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614270;Soacha;CUNDINAMARCA;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,53760004;-74,22989655
1614271;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614272;La Mesa;CUNDINAMARCA;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,650770187;-74,47319794
1614273;Medellin;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;SUPERP;Antioquia-Choco;Surtimax;;6,257589817;-75,61100006
1614274;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614275;Armenia;QUINDIO;Colsubsidio;Mt;Ka;SUPERP;Eje Cafetero;Colsubsidio;;4,499499798;-75,72489929
1614276;Cartago;VALLE DEL CAUCA;Colsubsidio;Mt;Ka;SUPERP;Pacifico;Colsubsidio;;4,706850052;-75,91790009
1614277;Bogota;BOGOTA D.C;Colsubsidio;Mt;Ka;SUPERP BASIC;Cundi-Boyaca;Colsubsidio;;4,316110134;-74,18109894
1614278;Bogota;BOGOTA D.C;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;4,316110134;-74,18109894
1614279;Bogota;BOGOTA D.C;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;4,316110134;-74,18109894
1614280;Villa De Leyva;BOYACA;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;5,66576004;-73,51490021
1614281;Restrepo;META;Colsubsidio;Mt;Ka;SUPERP;Llanos;Colsubsidio;;4,23747015;-73,47370148
1614282;Bogota;BOGOTA D.C;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;4,316110134;-74,18109894
1614283;Chia;CUNDINAMARCA;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;4,865449905;-74,03690338
1614284;Samaca;BOYACA;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;5,470540047;-73,52120209
1614285;Fusagasuga;CUNDINAMARCA;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;4,323530197;-74,38860321
1614286;Choconta;CUNDINAMARCA;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;5,118420124;-73,68070221
1614287;Funza;CUNDINAMARCA;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;4,743999958;-74,19869995
1614288;Gachancipa;CUNDINAMARCA;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;5,010019779;-73,87670135
1614289;Bogota;BOGOTA D.C;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;4,316110134;-74,18109894
1614290;Girardot;CUNDINAMARCA;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;4,338150024;-74,81140137
1614291;Bogota;BOGOTA D.C;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;4,316110134;-74,18109894
1614292;Pacho;CUNDINAMARCA;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;5,16836977;-74,16339874
1614293;Bogota;BOGOTA D.C;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;4,316110134;-74,18109894
1614294;Girardot;CUNDINAMARCA;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;4,338150024;-74,81140137
1614295;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614296;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614297;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614298;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614299;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614300;Medellin;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;SUPERP;Antioquia-Choco;Surtimax;;6,257589817;-75,61100006
1614301;Barbosa;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;SUPERP;Antioquia-Choco;Surtimax;;6,443419933;-75,32920074
1614302;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614303;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614304;Itagui;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;SUPERP;Antioquia-Choco;Surtimax;;6,179279804;-75,61419678
1614305;Marinilla;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;SUPERP;Antioquia-Choco;Surtimax;;6,185200214;-75,30490112
1614306;Soacha;CUNDINAMARCA;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,53760004;-74,22989655
1614307;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614308;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614309;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614310;Medellin;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;SUPERP;Antioquia-Choco;Surtimax;;6,257589817;-75,61100006
1614311;Medellin;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;SUPERP;Antioquia-Choco;Surtimax;;6,257589817;-75,61100006
1614312;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614313;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614314;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614315;Cartago;VALLE DEL CAUCA;Comfamiliar Del Valle Familia;Mt;Ka;SMI P;Pacifico;Comfandi;;4,706850052;-75,91790009
1614316;Santiago De Cali;VALLE DEL CAUCA;Comfamiliar Del Valle Familia;Mt;Ka;SUPERP;Pacifico;Comfandi;;3,399039984;-76,57649994
1614317;Santiago De Cali;VALLE DEL CAUCA;Comfamiliar Del Valle Familia;Mt;Ka;SMI P;Pacifico;Comfandi;;3,399039984;-76,57649994
1614318;Acacias;META;Colsubsidio;Mt;Ka;SUPERP;Llanos;Colsubsidio;;4,009640217;-73,72389984
1614319;Bogota;BOGOTA D.C;Colsubsidio;Mt;Ka;SUPERP BASIC;Cundi-Boyaca;Colsubsidio;;4,316110134;-74,18109894
1614320;Tunja;BOYACA;Colsubsidio;Mt;Ka;SUPERP;Cundi-Boyaca;Colsubsidio;;5,51846981;-73,37799835
1614321;Armenia;QUINDIO;Colsubsidio;Mt;Ka;SUPERP;Eje Cafetero;Colsubsidio;;4,499499798;-75,72489929
1614322;Jamundi;VALLE DEL CAUCA;Comfamiliar Del Valle Familia;Mt;Ka;DROGUERIA;Pacifico;Comfandi;;3,213890076;-76,62760162
1614323;Yumbo;VALLE DEL CAUCA;Comfamiliar Del Valle Familia;Mt;Ka;DROGUERIA;Pacifico;Comfandi;;3,595910072;-76,51100159
1614324;Tulua;VALLE DEL CAUCA;Comfamiliar Del Valle Familia;Mt;Ka;DROGUERIA;Pacifico;Comfandi;;4,028409958;-76,03250122
1614325;Palmira;VALLE DEL CAUCA;Comfamiliar Del Valle Familia;Mt;Ka;SUPERP;Pacifico;Comfandi;;3,558389902;-76,22779846
1614326;Santiago De Cali;VALLE DEL CAUCA;Comfamiliar Del Valle Familia;Mt;Ka;SMI P;Pacifico;Comfandi;;3,399039984;-76,57649994
1614327;Santiago De Cali;VALLE DEL CAUCA;Comfamiliar Del Valle Familia;Mt;Ka;SUPERP;Pacifico;Comfandi;;3,399039984;-76,57649994
1614328;Candelaria;ATLANTICO;Comfamiliar Del Valle Familia;Mt;Ka;SMI P;Pacifico;Comfandi;;10,48900032;-74,87760162
1614329;Jamundi;VALLE DEL CAUCA;Comfamiliar Del Valle Familia;Mt;Ka;SMI P;Pacifico;Comfandi;;3,213890076;-76,62760162
1614330;Santiago De Cali;VALLE DEL CAUCA;Comfamiliar Del Valle Familia;Mt;Ka;SMI P;Pacifico;Comfandi;;3,399039984;-76,57649994
1614331;Santiago De Cali;VALLE DEL CAUCA;Comfamiliar Del Valle Familia;Mt;Ka;SMI P;Pacifico;Comfandi;;3,399039984;-76,57649994
1614332;Bugalagrande;VALLE DEL CAUCA;Comfamiliar Del Valle Familia;Mt;Ka;SMI P;Pacifico;Comfandi;;4,196849823;-76,08959961
1614333;Santiago De Cali;VALLE DEL CAUCA;Comfamiliar Del Valle Familia;Mt;Ka;SMI P;Pacifico;Comfandi;;3,399039984;-76,57649994
1614334;Santiago De Cali;VALLE DEL CAUCA;Comfamiliar Del Valle Familia;Mt;Ka;SMI P;Pacifico;Comfandi;;3,399039984;-76,57649994
1614335;Medellin;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;SUPERP;Antioquia-Choco;Surtimax;;6,257589817;-75,61100006
1614336;Medellin;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;SUPERP;Antioquia-Choco;Surtimax;;6,257589817;-75,61100006
1614337;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614338;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614339;Bello;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;SUPERP;Antioquia-Choco;Surtimax;;6,358839989;-75,58969879
1614340;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614341;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614342;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614343;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614344;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614345;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614346;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614347;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614348;Medellin;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;SUPERP;Antioquia-Choco;Surtimax;;6,257589817;-75,61100006
1614349;Medellin;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;SUPERP;Antioquia-Choco;Surtimax;;6,257589817;-75,61100006
1614350;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614351;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614352;Medellin;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;SUPERP;Antioquia-Choco;Surtimax;;6,257589817;-75,61100006
1614353;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614354;Medellin;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;SUPERP;Antioquia-Choco;Surtimax;;6,257589817;-75,61100006
1614355;Palmira;VALLE DEL CAUCA;Comfamiliar Del Valle Familia;Mt;Ka;SMI P;Pacifico;Comfandi;;3,558389902;-76,22779846
1614356;Ginebra;VALLE DEL CAUCA;Comfamiliar Del Valle Familia;Mt;Ka;SMI P;Pacifico;Comfandi;;3,744100094;-76,19080353
1614357;Tulua;VALLE DEL CAUCA;Comfamiliar Del Valle Familia;Mt;Ka;SMI G;Pacifico;Comfandi;;4,028409958;-76,03250122
1614358;Bugalagrande;VALLE DEL CAUCA;Comfamiliar Del Valle Familia;Mt;Ka;SMI P;Pacifico;Comfandi;;4,196849823;-76,08959961
1614359;Santiago De Cali;VALLE DEL CAUCA;Comfamiliar Del Valle Familia;Mt;Ka;SUPERP;Pacifico;Comfandi;;3,399039984;-76,57649994
1614360;Bogota;BOGOTA D.C;Cencosud;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Metro Express;;4,316110134;-74,18109894
1614361;Bogota;BOGOTA D.C;Cencosud;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Metro Express;;4,316110134;-74,18109894
1614362;Bogota;BOGOTA D.C;Cencosud;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Metro Express;;4,316110134;-74,18109894
1614363;Bogota;BOGOTA D.C;Cencosud;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Metro Express;;4,316110134;-74,18109894
1614364;Bogota;BOGOTA D.C;Cencosud;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Metro Express;;4,316110134;-74,18109894
1614365;Bogota;BOGOTA D.C;Cencosud;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Metro Express;;4,316110134;-74,18109894
1614366;Bogota;BOGOTA D.C;Cencosud;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Metro Express;;4,316110134;-74,18109894
1614367;Bogota;BOGOTA D.C;Cencosud;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Metro Express;;4,316110134;-74,18109894
1614368;Bogota;BOGOTA D.C;Cencosud;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Metro Express;;4,316110134;-74,18109894
1614369;Bogota;BOGOTA D.C;Cencosud;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Metro Express;;4,316110134;-74,18109894
1614370;Bogota;BOGOTA D.C;Cencosud;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Metro Express;;4,316110134;-74,18109894
1614371;Bogota;BOGOTA D.C;Cencosud;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Metro Express;;4,316110134;-74,18109894
1614372;Bogota;BOGOTA D.C;Cencosud;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Metro Express;;4,316110134;-74,18109894
1614373;Bogota;BOGOTA D.C;Cencosud;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Metro Express;;4,316110134;-74,18109894
1614374;Aguachica;CESAR;Olimpica;Mt;Ka;HIPERMERCADO;Atlantico;Olimpica Sao;;8,248740196;-73,62270355
1614375;Medellin;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;SUPERP;Antioquia-Choco;Surtimax;;6,257589817;-75,61100006
1614376;Gachancipa;CUNDINAMARCA;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;5,010019779;-73,87670135
1614377;Tocancipa;CUNDINAMARCA;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,968850136;-73,92890167
1614378;Soacha;CUNDINAMARCA;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,53760004;-74,22989655
1614379;Medellin;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;SUPERP;Antioquia-Choco;Surtimax;;6,257589817;-75,61100006
1614380;Medellin;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;SUPERP;Antioquia-Choco;Surtimax;;6,257589817;-75,61100006
1614381;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614382;La Calera;CUNDINAMARCA;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,700789928;-73,92939758
1614383;Soacha;CUNDINAMARCA;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,53760004;-74,22989655
1614384;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614385;Fredonia;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;SUPERP;Antioquia-Choco;Surtimax;;5,887700081;-75,6792984
1614386;Amaga;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;SUPERP;Antioquia-Choco;Surtimax;;6,032919884;-75,70800018
1614387;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614388;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614389;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERP;Cundi-Boyaca;Surtimax;;4,316110134;-74,18109894
1614390;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;HIPERMAYORISTA;Cundi-Boyaca;Surtimayorista;;4,316110134;-74,18109894
1614391;Cartagena;BOLIVAR;Grupo Comercial exito;Mt;Ka;HIPERMAYORISTA;Atlantico;Surtimayorista;;10,44919968;-75,46990204
1614392;Barranquilla;ATLANTICO;Grupo Comercial exito;Mt;Ka;HIPERMAYORISTA;Atlantico;Surtimayorista;;10,98149967;-74,82769775
1614393;Cartagena;BOLIVAR;Grupo Comercial exito;Mt;Ka;HIPERMAYORISTA;Atlantico;Surtimayorista;;10,44919968;-75,46990204
1614394;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;HIPERMAYORISTA;Cundi-Boyaca;Surtimayorista;;4,316110134;-74,18109894
1614395;Apartado;ANTIOQUIA;Olimpica;Mt;Ka;SUPERG;Antioquia-Choco;Olimpica Sao;;7,896140099;-76,56700134
1614396;Quibdo;CHOCO;Olimpica;Mt;Ka;HIPERMERCADO;Pacifico;Olimpica Sao;;5,938950062;-76,66369629
1614397;Riohacha;LA GUAJIRA;Olimpica;Mt;Ka;HIPERMERCADO;Atlantico;Olimpica Sao;;11,24300003;-72,95880127
1614398;Magangue;BOLIVAR;Olimpica;Mt;Ka;SUPERG;Atlantico;Olimpica Sao;;9,169509888;-74,74729919
1614399;Yopal;CASANARE;Olimpica;Mt;Ka;SUPERG;Llanos;Olimpica Sao;;5,242740154;-72,25800323
1614400;Barranquilla;ATLANTICO;Olimpica;Mt;Ka;DROGUERIA;Atlantico;Olimpica Sdo;;10,98149967;-74,82769775
1614401;Barranquilla;ATLANTICO;Olimpica;Mt;Ka;DROGUERIA;Atlantico;Olimpica Sdo;;10,98149967;-74,82769775
1614402;Barranquilla;ATLANTICO;Olimpica;Mt;Ka;DROGUERIA;Atlantico;Olimpica Sdo;;10,98149967;-74,82769775
1614403;Barranquilla;ATLANTICO;Olimpica;Mt;Ka;DROGUERIA;Atlantico;Olimpica Sdo;;10,98149967;-74,82769775
1614404;Barranquilla;ATLANTICO;Olimpica;Mt;Ka;DROGUERIA;Atlantico;Olimpica Sdo;;10,98149967;-74,82769775
1614405;Valledupar;CESAR;Olimpica;Mt;Ka;DROGUERIA;Atlantico;Olimpica Sdo;;10,38230038;-73,46309662
1614406;Bogota;BOGOTA D.C;Olimpica;Mt;Ka;DROGUERIA;Cundi-Boyaca;Olimpica Sdo;;4,316110134;-74,18109894
1614407;Bogota;BOGOTA D.C;Olimpica;Mt;Ka;DROGUERIA;Cundi-Boyaca;Olimpica Sdo;;4,316110134;-74,18109894
1614408;Bogota;BOGOTA D.C;Olimpica;Mt;Ka;DROGUERIA;Cundi-Boyaca;Olimpica Sdo;;4,316110134;-74,18109894
1614409;Bogota;BOGOTA D.C;Olimpica;Mt;Ka;DROGUERIA;Cundi-Boyaca;Olimpica Sdo;;4,316110134;-74,18109894
1614410;Bogota;BOGOTA D.C;Olimpica;Mt;Ka;DROGUERIA;Cundi-Boyaca;Olimpica Sdo;;4,316110134;-74,18109894
1614411;Barranquilla;ATLANTICO;Olimpica;Mt;Ka;DROGUERIA;Atlantico;Olimpica Sdo;;10,98149967;-74,82769775
1614412;Santa Marta;MAGDALENA;Olimpica;Mt;Ka;DROGUERIA;Atlantico;Olimpica Sdo;;11,1218996;-73,88529968
1614413;Santa Marta;MAGDALENA;Olimpica;Mt;Ka;DROGUERIA;Atlantico;Olimpica Sdo;;11,1218996;-73,88529968
